,date,Open,High,Low,Close_x,Volume,label_up5,label_up2,label_down5,label_down2
1769,2019-11-11,9045.85,9084.49,8619.78,8726.31,226035620.33,False,False,False,True
1770,2019-11-12,8726.31,8868.85,8576.09,8815.14,194901130.1,False,False,False,False
1771,2019-11-13,8815.14,8840.33,8721.68,8773.82,138900524.48,False,False,False,False
1772,2019-11-14,8773.82,8811.04,8584.92,8640.42,164630654.03,False,False,False,True
1773,2019-11-15,8640.42,8773.4,8393.29,8468.57,267441968.16,False,False,False,True
1774,2019-11-16,8468.57,8539.42,8442.03,8498.94,79597461.02,False,False,False,False
1775,2019-11-17,8498.94,8641.12,8411.3,8515.28,122271717.68,False,False,False,False
1776,2019-11-18,8515.28,8537.87,8075.63,8190.16,250358969.38,False,False,True,True
1777,2019-11-19,8190.16,8215.95,8016.54,8133.57,198180594.35,False,False,False,True
1778,2019-11-20,8133.57,8232.23,8047.73,8093.6,147086043.41,False,False,False,False
1779,2019-11-21,8093.6,8133.73,7437.33,7632.59,354377783.29,False,False,True,True
1780,2019-11-22,7632.59,7721.9,6815.03,7292.2,680349857.19,False,False,True,True
1781,2019-11-23,7292.2,7368.18,7119.41,7339.24,185099411.4,False,False,False,True
1782,2019-11-24,7339.24,7364.59,6888.89,6930.09,249710266.27,False,False,True,True
1783,2019-11-25,6930.09,7386.06,6560.13,7138.23,596056755.83,True,True,True,True
1784,2019-11-26,7138.23,7350.44,7042.5,7170.11,259675008.66,False,True,False,False
1785,2019-11-27,7170.11,7681.51,6873.1,7531.5,485895588.26,True,True,False,True
1786,2019-11-28,7531.5,7663.45,7388.79,7442.33,225350756.08,False,False,False,False
1787,2019-11-29,7442.33,7872.17,7425.49,7769.38,285280637.6,True,True,False,False
1788,2019-11-30,7769.38,7821.01,7487.1,7571.77,189533166.63,False,False,False,True
1789,2019-12-01,7571.77,7575.5,7261.95,7420.53,226245528.68,False,False,False,True
1790,2019-12-02,7420.53,7442.62,7193.09,7320.94,184009273.35,False,False,False,True
1791,2019-12-03,7320.94,7420.34,7260.93,7313.64,135997337.7,False,False,False,False
1792,2019-12-04,7313.64,7764.68,7110.76,7207.78,360525572.37,True,True,False,True
1793,2019-12-05,7207.78,7492.96,7175.85,7406.75,220875659.79,False,True,False,False
1794,2019-12-06,7406.75,7607.79,7323.86,7558.58,209851296.57,False,True,False,False
1795,2019-12-07,7558.58,7640.51,7503.1,7514.86,106572219.77,False,False,False,False
1796,2019-12-08,7514.86,7594.8,7414.51,7539.7,120000308.79,False,False,False,False
1797,2019-12-09,7539.7,7667.04,7296.42,7350.62,262161330.42,False,False,False,True
1798,2019-12-10,7350.62,7403.64,7176.42,7233.84,170419385.84,False,False,False,True
1799,2019-12-11,7233.84,7284.74,7167.13,7212.01,143267855.45,False,False,False,False
1800,2019-12-12,7212.01,7307.96,7105.35,7199.39,201666958.32,False,False,False,False
1801,2019-12-13,7199.39,7308.08,7199.39,7261.72,135777984.61,False,False,False,False
1802,2019-12-14,7261.72,7283.78,7033.14,7080.29,111796861.42,False,False,False,True
1803,2019-12-15,7080.29,7204.93,7030.37,7132.39,113742866.17,False,False,False,False
1804,2019-12-16,7132.39,7172.46,6869.19,6897.33,278223344.11,False,False,False,True
1805,2019-12-17,6897.33,6948.12,6585.46,6635.84,310739632.42,False,False,False,True
1806,2019-12-18,6635.84,7442.26,6450.69,7294.53,491429584.47,True,True,False,True
1807,2019-12-19,7294.53,7376.98,7057.66,7159.26,249541907.16,False,False,False,True
1808,2019-12-20,7159.26,7234.56,7094.06,7203.41,168963964.55,False,False,False,False
1809,2019-12-21,7203.41,7213.86,7132.82,7159.47,86864836.52,False,False,False,False
1810,2019-12-22,7159.47,7527.4,7143.17,7517.58,200586646.53,True,True,False,False
1811,2019-12-23,7517.58,7694.65,7275.28,7326.6,336425000.06,False,True,False,True
1812,2019-12-24,7326.6,7429.42,7175.5,7260.91,203013413.87,False,False,False,True
1813,2019-12-25,7260.91,7280.52,7132.3,7202.72,108513256.34,False,False,False,False
1814,2019-12-26,7202.72,7442.21,7167.44,7207.23,169067214.27,False,True,False,False
1815,2019-12-27,7207.23,7267.46,7061.61,7253.82,183588691.22,False,False,False,True
1816,2019-12-28,7253.82,7368.09,7253.61,7316.23,106581355.23,False,False,False,False
1817,2019-12-29,7316.23,7540.65,7295.33,7399.49,135257936.53,False,True,False,False
1818,2019-12-30,7399.49,7414.07,7224.79,7234.44,168180498.67,False,False,False,True
1819,2019-12-31,7234.44,7325.24,7141.94,7183.88,140384995.27,False,False,False,False
1820,2020-01-01,7183.88,7267.16,7171.82,7189.94,85986188.11,False,False,False,False
1821,2020-01-02,7189.94,7224.84,6945.83,6965.72,187393954.35,False,False,False,True
1822,2020-01-03,6965.72,7407.11,6882.62,7339.7,376690440.38,True,True,False,False
1823,2020-01-04,7339.7,7405.75,7278.6,7357.5,162106895.05,False,False,False,False
1824,2020-01-05,7357.5,7501.42,7330.07,7359.96,179147746.87,False,False,False,False
1825,2020-01-06,7359.96,7799.63,7355.11,7762.69,352286216.6,True,True,False,False
1826,2020-01-07,7762.69,8218.63,7736.57,8160.36,600054472.25,True,True,False,False
1827,2020-01-08,8160.36,8458.65,7873.97,8045.15,699004342.7,False,True,False,True
1828,2020-01-09,8045.15,8047.11,7757.04,7817.35,316199456.84,False,False,False,True
1829,2020-01-10,7817.35,8192.05,7682.56,8190.31,441131626.25,False,True,False,False
1830,2020-01-11,8190.31,8287.42,8003.87,8024.58,250060123.9,False,False,False,True
1831,2020-01-12,8024.58,8185.14,7968.4,8181.49,142197585.82,False,True,False,False
1832,2020-01-13,8181.49,8200.4,8057.37,8106.56,184437465.66,False,False,False,False
1833,2020-01-14,8106.56,8874.07,8106.4,8820.95,768098459.01,True,True,False,False
1834,2020-01-15,8820.95,8890.04,8559.93,8813.21,441186933.78,False,False,False,True
1835,2020-01-16,8813.21,8846.78,8586.56,8719.63,290989712.92,False,False,False,True
1836,2020-01-17,8719.63,9004.35,8665.99,8894.83,432856377.78,False,True,False,False
1837,2020-01-18,8894.83,8974.65,8807.26,8909.28,176837362.25,False,False,False,False
1838,2020-01-19,8909.28,9177.39,8508.15,8702.59,421483277.31,False,True,False,True
1839,2020-01-20,8702.59,8737.36,8521.52,8634.03,189247381.47,False,False,False,True
1840,2020-01-21,8634.03,8771.75,8479.9,8724.84,196404470.17,False,False,False,False
1841,2020-01-22,8724.84,8793.74,8582.43,8667.26,149906743.85,False,False,False,False
1842,2020-01-23,8667.26,8680.93,8290.98,8394.28,323273085.37,False,False,False,True
1843,2020-01-24,8394.28,8517.5,8225.83,8431.78,233502998.73,False,False,False,True
1844,2020-01-25,8431.78,8444.32,8263.42,8345.88,119345600.29,False,False,False,False
1845,2020-01-26,8345.88,8605.33,8302.57,8602.37,189985702.21,False,True,False,False
1846,2020-01-27,8602.37,8991.01,8572.37,8898.94,329416202.64,False,True,False,False
1847,2020-01-28,8898.94,9407.39,8892.58,9391.97,471220882.55,True,True,False,False
1848,2020-01-29,9391.97,9429.16,9234.27,9286.18,345265419.21,False,False,False,False
1849,2020-01-30,9286.18,9561.26,9181.72,9501.38,430815723.66,False,True,False,False
1850,2020-01-31,9501.38,9518.87,9208.36,9342.23,292627757.98,False,False,False,True
1851,2020-02-01,9342.23,9455.92,9296.57,9384.45,138614091.6,False,False,False,False
1852,2020-02-02,9384.45,9469.84,9169.21,9334.25,225322638.39,False,False,False,True
1853,2020-02-03,9334.25,9605.66,9230.83,9288.96,312315107.48,False,True,False,False
1854,2020-02-04,9288.96,9347.12,9089.52,9171.98,244997961.95,False,False,False,True
1855,2020-02-05,9171.98,9750.28,9162.98,9611.42,448381299.88,True,True,False,False
1856,2020-02-06,9611.42,9853.08,9533.37,9755.84,410313693.85,False,True,False,False
1857,2020-02-07,9755.84,9866.18,9714.16,9808.36,249852208.28,False,False,False,False
1858,2020-02-08,9808.36,9936.26,9665.26,9898.25,244352034.45,False,False,False,False
1859,2020-02-09,9898.25,10162.71,9880.67,10157.78,340301629.71,False,True,False,False
1860,2020-02-10,10157.78,10185.09,9761.16,9858.03,406256357.82,False,False,False,True
1861,2020-02-11,9858.03,10370.44,9716.32,10269.43,495614708.0,True,True,False,False
1862,2020-02-12,10269.43,10475.43,10250.55,10347.93,449510878.91,False,True,False,False
1863,2020-02-13,10347.93,10500.54,10081.02,10233.32,507955951.95,False,False,False,True
1864,2020-02-14,10233.32,10387.37,10103.67,10360.37,297409586.88,False,False,False,False
1865,2020-02-15,10360.37,10388.6,9789.89,9905.43,300819428.52,False,False,True,True
1866,2020-02-16,9905.43,10042.6,9634.4,9925.51,272176494.52,False,False,False,True
1867,2020-02-17,9925.51,9958.46,9482.71,9702.48,359702988.14,False,False,False,True
1868,2020-02-18,9702.48,10274.35,9618.77,10182.6,382869718.91,True,True,False,False
1869,2020-02-19,10182.6,10300.04,9340.17,9602.43,473100344.44,False,False,True,True
1870,2020-02-20,9602.43,9698.59,9402.81,9608.8,352949373.64,False,False,False,True
1871,2020-02-21,9608.8,9766.16,9582.07,9697.86,293546157.49,False,False,False,False
1872,2020-02-22,9697.86,9720.21,9577.84,9671.46,118171544.81,False,False,False,False
1873,2020-02-23,9671.46,10011.4,9669.88,9977.39,228093371.59,False,True,False,False
1874,2020-02-24,9977.39,10019.3,9495.76,9664.21,331102536.15,False,False,False,True
1875,2020-02-25,9664.21,9682.05,9258.4,9316.18,329372824.71,False,False,False,True
1876,2020-02-26,9316.18,9379.07,8652.97,8793.5,588359496.49,False,False,True,True
1877,2020-02-27,8793.5,8978.84,8540.74,8821.5,413657559.37,False,True,False,True
1878,2020-02-28,8821.5,8908.8,8449.12,8719.29,360795192.37,False,False,False,True
1879,2020-02-29,8719.29,8815.63,8545.32,8545.45,146455562.43,False,False,False,False
1880,2020-03-01,8545.45,8776.71,8443.57,8549.38,219324311.08,False,True,False,False
1881,2020-03-02,8549.38,8983.78,8521.79,8919.74,290280969.41,True,True,False,False
1882,2020-03-03,8919.74,8940.69,8680.57,8765.68,252211805.89,False,False,False,True
1883,2020-03-04,8765.68,8863.91,8690.82,8773.78,194233894.05,False,False,False,False
1884,2020-03-05,8773.78,9179.74,8772.83,9074.82,305196274.33,False,True,False,False
1885,2020-03-06,9074.82,9183.26,9015.35,9160.39,192168163.64,False,False,False,False
1886,2020-03-07,9160.39,9225.42,8880.33,8903.72,187063951.77,False,False,False,True
